skill_pct,entries,cash_rate,cashes,realized_cash_rate,roi_pct,entries_bin
4.37263986081511,1,10.298639771089318,0,0.0,-100.0,1
5.455995812700287,13,10.623646556654872,0,0.0,-100.0,8-15
11.053867344207717,2,12.3030080161071,1,50.0,-35.392265311584566,2-3
38.39211503010403,11,20.504482321875994,1,9.090909090909092,-78.31195817087126,8-15
3.913951550496466,7,10.161033277993726,1,14.285714285714285,-85.62059911400203,4-7
16.78320566058933,4,14.021809511021585,2,50.0,-23.933588678821334,4-7
22.232548002706096,1,15.656612213656615,0,0.0,-100.0,1
10.083176846372794,5,12.011800866756623,1,20.0,-74.93345852290176,4-7
26.16412623790562,10,16.836085684216474,1,10.0,-81.03434950483775,8-15
37.45306264558419,6,20.222766606520043,3,50.0,17.40612529116838,4-7
6.492794765559637,5,10.934686242512678,0,0.0,-100.0,4-7
26.793243104441977,7,17.02482074417738,0,0.0,-100.0,4-7
19.200229774941295,18,14.746916745327173,4,22.22222222222222,-64.04424020005219,16+
15.353656883963657,5,13.592944878033883,1,20.0,-70.71707449282908,4-7
11.92272890209861,8,12.56366648347437,2,25.0,-66.8272710979014,8-15
32.080680890883606,3,18.611052080109868,1,33.33333333333333,-28.89242547882186,2-3
6.498476776201823,9,10.936390845705333,1,11.11111111111111,-87.66734365502141,8-15
12.436537719421656,5,12.71780912867128,0,0.0,-100.0,4-7
23.979700681429936,2,16.180758017273767,0,0.0,-100.0,2-3
15.946733690915,7,13.770867920119287,0,0.0,-100.0,4-7
29.3759821276298,7,17.799642451133728,0,0.0,-100.0,4-7
8.641618852893847,1,11.57933346871294,0,0.0,-100.0,1
26.168982264964143,6,16.83754249233403,2,33.33333333333333,-36.77469031338115,4-7
24.147196153968757,6,16.231006659035412,2,33.33333333333333,-39.47040512804166,4-7
20.890416771256266,2,15.253972844221666,0,0.0,-100.0,2-3
9.156896340726101,9,11.733916715062618,2,22.22222222222222,-72.97164769713237,8-15
25.12509467129223,3,16.524376214232454,2,66.66666666666666,23.666919123445936,2-3
10.841826567697717,4,12.239395783154102,0,0.0,-100.0,4-7
65.55224187508342,4,28.652520375369818,0,0.0,-100.0,4-7
9.233649609775668,9,11.756942695777486,0,0.0,-100.0,8-15
8.51351101207062,1,11.540901116465973,0,0.0,-100.0,1
22.34125632032494,7,15.689224708942268,0,0.0,-100.0,4-7
2.1611675582274925,4,9.635198080313035,0,0.0,-100.0,4-7
10.236988784625503,15,12.057944448232437,3,20.0,-74.8104089722996,8-15
18.910961636775163,2,14.660136303877335,0,0.0,-100.0,2-3
15.805310262458422,12,13.728440891582313,4,33.33333333333333,-50.59291965005544,8-15
4.643768772631351,3,10.379978444634192,0,0.0,-100.0,2-3
36.19868928878475,16,19.84645459948021,0,0.0,-100.0,16+
39.89346213286395,4,20.95488645270397,1,25.0,-38.85653786713604,4-7
18.723691489685372,4,14.603955259750398,2,50.0,-20.05261702062926,4-7
4.8066793974120445,2,10.428851632068401,0,0.0,-100.0,2-3
3.2652375921254126,16,9.966419090482411,1,6.25,-93.87119060196865,16+
7.320653934535339,4,11.183043993205388,1,25.0,-71.42934606546466,4-7
22.916873843312164,1,15.861909965838436,0,0.0,-100.0,1
8.590882708623923,6,11.564112625431964,1,16.666666666666664,-80.10607819425071,4-7
6.748589869927037,6,11.011424773822897,0,0.0,-100.0,4-7
23.118817155294877,6,15.92249295943325,2,33.33333333333333,-40.841577126273506,4-7
13.810458604100848,12,13.129985394075039,2,16.666666666666664,-76.62636093059943,8-15
22.451574255285042,3,15.722320089430298,0,0.0,-100.0,2-3
27.25779274816472,20,17.164185637294203,3,15.0,-70.89532435110117,16+
12.05544668369814,3,12.60348181795423,0,0.0,-100.0,2-3
16.41212498251754,12,13.910485307600048,3,25.0,-62.33787501748246,8-15
12.226885499883466,5,12.654913462809825,1,20.0,-73.21849160009323,4-7
19.90906959552857,6,14.959568691503359,1,16.666666666666664,-72.56062026964763,4-7
16.456056198014267,7,13.923664672249064,1,14.285714285714285,-78.45368217256328,4-7
21.12338103929723,6,15.323862124633955,1,16.666666666666664,-71.75107930713519,4-7
34.937750742393966,7,19.468173035562973,0,0.0,-100.0,4-7
27.614410980041853,1,17.27117110685734,0,0.0,-100.0,1
6.601040167008714,5,10.967159862947401,0,0.0,-100.0,4-7
14.335121287652075,9,13.287384199140408,2,22.22222222222222,-68.36878107764261,8-15
11.054846599527464,6,12.303301792703024,1,16.666666666666664,-78.46343560031502,4-7
14.532016604791393,11,13.346452794282204,1,9.090909090909092,-86.98835759825768,8-15
31.500697820607666,5,18.437057159027084,2,40.0,-15.598883487027734,4-7
6.852700279328201,1,11.042657896643245,0,0.0,-100.0,1
12.016128870788553,1,12.591686474081351,0,0.0,-100.0,1
16.16663878763635,5,13.83683944913569,3,60.0,-10.200066909672751,4-7
13.3221940463738,12,12.983506026756924,1,8.333333333333332,-88.4759353178754,8-15
9.909250761081797,7,11.959623041169326,1,14.285714285714285,-82.1947138508104,4-7
21.251135184642195,4,15.362188368237446,0,0.0,-100.0,4-7
17.870336590873276,1,14.347948790106768,0,0.0,-100.0,1
13.533033475694973,15,13.04675785555328,3,20.0,-72.17357321944402,8-15
5.262911554317832,6,10.565721279140137,2,33.33333333333333,-64.64945126090956,4-7
20.711298344330462,3,15.200237316143925,0,0.0,-100.0,2-3
11.059380779996495,8,12.304662046843735,1,12.5,-83.84530961000175,8-15
50.06050453320604,3,24.004999172806595,0,0.0,-100.0,2-3
34.342313051249974,15,19.289541728219778,8,53.333333333333336,18.59693450933328,8-15
31.805870624531646,6,18.52860900020428,2,33.33333333333333,-29.25883916729114,4-7
22.784217418462035,4,15.822113038383396,0,0.0,-100.0,4-7
35.77720775296118,8,19.72001013873314,2,25.0,-42.97279224703882,8-15
33.270918464687924,13,18.968123352251165,3,23.076923076923077,-49.67299834028807,8-15
21.035773630412198,1,15.297579901968444,0,0.0,-100.0,1
24.56752179127385,7,16.35710435022694,1,14.285714285714285,-73.81855897641493,4-7
36.8336132956289,7,20.036931801533456,0,0.0,-100.0,4-7
23.42657770628508,7,16.01482112473031,2,28.57142857142857,-48.94105404995991,4-7
10.884456553555061,2,12.252184778911305,0,0.0,-100.0,2-3
34.769933377724314,6,19.417827826162082,2,33.33333333333333,-25.306755496367572,4-7
27.328157284729336,10,17.185294998263586,4,40.0,-22.274948344433053,8-15
3.757458108755925,13,10.114085245471562,0,0.0,-100.0,8-15
17.4617047906003,3,14.225359250024876,1,33.33333333333333,-48.38439361253294,2-3
10.346206989703708,9,12.090709909755898,1,11.11111111111111,-85.95724133790947,8-15
32.94260070001896,19,18.86962802285047,7,36.84210526315789,-20.137220021024696,16+
15.116968546143223,16,13.521938376687753,3,18.75,-72.72477359039257,16+
8.80865328602579,18,11.629443798652522,3,16.666666666666664,-79.96089780931614,16+
33.919932055889014,12,19.16282742961149,4,33.33333333333333,-26.440090592147985,8-15
10.207954183151449,1,12.049234067790222,0,0.0,-100.0,1
4.327164256294887,4,10.284997089733253,0,0.0,-100.0,4-7
22.5329908777563,6,15.746745076171676,2,33.33333333333333,-41.62267882965827,4-7
21.01734795281131,2,15.29205219868818,0,0.0,-100.0,2-3
18.17836993637155,10,14.44035879375625,3,30.0,-52.68595607635413,8-15
19.706050734192353,7,14.89866303310249,2,28.57142857142857,-53.19308487520874,4-7
30.564311206282003,2,18.156141174729388,0,0.0,-100.0,2-3
22.31153137953239,8,15.680307226704503,1,12.5,-78.21923431023382,8-15
11.011171279294171,7,12.290199196633038,0,0.0,-100.0,4-7
6.562811160298024,10,10.955691160934194,0,0.0,-100.0,8-15
4.465149447184954,12,10.326392647000272,1,8.333333333333332,-91.42828351760501,8-15
28.11848113098561,2,17.42239215214047,1,50.0,-1.2630377380287792,2-3
13.233482168339131,9,12.956892463346525,1,11.11111111111111,-84.67400792518261,8-15
11.979573368651348,6,12.58071982344019,1,16.666666666666664,-77.84695108756577,4-7
4.449574445868373,3,10.321720146605298,0,0.0,-100.0,2-3
13.050410030290873,3,12.901970821932048,0,0.0,-100.0,2-3
23.64019349080337,4,16.078905860085797,3,75.0,34.67058047241011,4-7
20.261988288596655,4,15.065444299423783,0,0.0,-100.0,4-7
9.35597727893576,1,11.793640996525514,0,0.0,-100.0,1
15.318020380777833,6,13.582253927078137,1,16.666666666666664,-75.6213197461481,4-7
9.209750103866178,4,11.74977284400464,0,0.0,-100.0,4-7
3.99735794613545,2,10.18605519668542,0,0.0,-100.0,2-3
40.16311349812496,6,21.035781862282274,4,66.66666666666666,63.76830266166655,4-7
10.948732035057112,4,12.271467423361921,1,25.0,-67.8012679649429,4-7
35.041767457162464,3,19.499378049993528,0,0.0,-100.0,2-3
16.49975701794122,3,13.936774918227151,1,33.33333333333333,-49.66699064274504,2-3
26.20889350304027,5,16.849515863756867,0,0.0,-100.0,4-7
26.404475158316675,6,16.908190360339788,1,16.666666666666664,-68.23034989445556,4-7
19.734597096946924,6,14.907226941928863,2,33.33333333333333,-45.35387053740409,4-7
24.54998544601471,2,16.351843446649198,2,100.0,83.19994178405882,2-3
25.36834540020848,4,16.59735143290733,0,0.0,-100.0,4-7
31.06028465048417,8,18.304933207990036,0,0.0,-100.0,8-15
3.295534476178504,1,9.975508155698337,0,0.0,-100.0,1
11.271208561504535,1,12.368210381296146,1,100.0,30.084834246018126,1
49.61484234569205,3,23.8713005165524,1,33.33333333333333,-5.513543539077267,2-3
3.370764911304245,7,9.99807728623606,1,14.285714285714285,-85.93099147925471,4-7
14.221250126856527,5,13.253222850901745,0,0.0,-100.0,4-7
17.065098649724746,9,14.10637740776221,1,11.11111111111111,-82.971067266789,8-15
21.526791096805187,2,15.444885141886342,1,50.0,-14.446417806389618,2-3
34.88957941766377,6,19.453721638143918,1,16.666666666666664,-62.573613721557486,4-7
20.31645887590846,4,15.081785475617323,0,0.0,-100.0,4-7
34.58227014299223,7,19.361528855742456,1,14.285714285714285,-68.09584563257587,4-7
13.789315780573283,18,13.12364254701677,2,11.11111111111111,-84.42697076418966,16+
2.048568628505343,14,9.601418401396389,1,7.142857142857142,-93.34326610614133,8-15
29.32014203185388,8,17.78289042240095,0,0.0,-100.0,8-15
15.527865376564542,1,13.64520742581415,0,0.0,-100.0,1
8.498096186906695,4,11.536276668916795,1,25.0,-70.2519038130933,4-7
42.510727802751624,3,21.740066153670274,0,0.0,-100.0,2-3
8.584419035702808,1,11.562173523555629,1,100.0,19.337676142811233,1
13.535371050884615,3,13.04745912811017,1,33.33333333333333,-53.61950526548718,2-3
18.351061038055978,8,14.49216612426158,1,12.5,-80.19946948097201,8-15
14.576223456652135,10,13.359714849840426,1,10.0,-85.66951061733914,8-15
9.684648021578415,6,11.89224221931831,1,16.666666666666664,-79.37690131894772,4-7
24.31780441843681,5,16.28218913837583,0,0.0,-100.0,4-7
10.23556289431368,3,12.05751668113889,1,33.33333333333333,-58.019249474248426,2-3
34.043167051460046,2,19.1997979282828,0,0.0,-100.0,2-3
49.52741742357048,2,23.84507303991593,0,0.0,-100.0,2-3
21.01834149931188,11,15.29235026263835,1,9.090909090909092,-84.62969400025024,8-15
20.61061365524994,2,15.170031909419768,0,0.0,-100.0,2-3
9.712388174797816,6,11.90056426528413,1,16.666666666666664,-79.35840788346812,4-7
54.295880471200476,4,25.27561195420493,0,0.0,-100.0,4-7
7.004278425859521,6,11.088131340602644,1,16.666666666666664,-81.16381438276032,4-7
21.34627323128539,4,15.390729782230403,0,0.0,-100.0,4-7
36.004378808407175,4,19.78816145536694,1,25.0,-42.74562119159282,4-7
10.580196696487073,5,12.160906821790908,0,0.0,-100.0,4-7
17.083525387837263,7,14.111905429195964,1,14.285714285714285,-78.09512834980728,4-7
9.872210511674055,6,11.948510966347003,1,16.666666666666664,-79.25185965888396,4-7
27.196732203422975,2,17.14586747387168,0,0.0,-100.0,2-3
31.13584128028529,7,18.327600196930373,2,28.57142857142857,-40.13046710824538,4-7
8.965998622532108,13,11.676647399604418,2,15.384615384615385,-81.40553930921101,8-15
3.6284767257141843,3,10.075390830559042,0,0.0,-100.0,2-3
1.2161568011230115,2,9.351694853181689,0,0.0,-100.0,2-3
10.700036058971898,12,12.196858630536356,2,16.666666666666664,-78.6999759606854,8-15
18.352385995234574,7,14.492563611415157,1,14.285714285714285,-77.37006514558024,4-7
35.31841486559458,3,19.58237227252316,2,66.66666666666666,50.84910630825223,2-3
20.926740080734067,2,15.264869837065007,1,50.0,-15.646519838531878,2-3
15.694093162268732,2,13.695075761525406,0,0.0,-100.0,2-3
26.852538089781103,2,17.042609239779118,1,50.0,-3.7949238204377984,2-3
27.18770274997902,4,17.143158637838493,2,50.0,-3.124594500041967,4-7
15.84973886651648,2,13.741769472799731,0,0.0,-100.0,2-3
4.931057802354739,2,10.466165153551207,2,100.0,4.724231209418958,2-3
29.41250443029542,7,17.810599141933412,1,14.285714285714285,-71.04999746840262,4-7
18.467489933945238,9,14.527094793028358,0,0.0,-100.0,8-15
5.97907379721804,3,10.780569952010199,1,33.33333333333333,-63.69456827037594,2-3
22.576060762009455,6,15.759666041447623,0,0.0,-100.0,4-7
11.37977327807037,2,12.400779796265898,0,0.0,-100.0,2-3
38.198320184669186,3,20.44634386824554,2,66.66666666666666,58.52885382578449,2-3
10.592912157939537,9,12.164721460226646,0,0.0,-100.0,8-15
30.741993458708873,2,18.20944585045745,0,0.0,-100.0,2-3
38.917309874574705,12,20.662040775217196,3,25.0,-39.8326901254253,8-15
14.179577177324216,3,13.24072096604205,1,33.33333333333333,-52.76056376356772,2-3
18.878575248664646,7,14.65042038744418,2,28.57142857142857,-54.13877114438327,4-7
24.928027784294954,3,16.46525614813327,1,33.33333333333333,-38.42929628760673,2-3
21.677540749928887,6,15.49011003782345,0,0.0,-100.0,4-7
5.385807455836265,6,10.602590049595667,0,0.0,-100.0,4-7
14.26556441825909,4,13.266517138322515,1,25.0,-64.48443558174091,4-7
33.562863594623366,6,19.055706891231793,2,33.33333333333333,-26.91618187383552,4-7
14.563612467075743,2,13.35593155296751,0,0.0,-100.0,2-3
41.53966489563892,9,21.448747281536463,1,11.11111111111111,-72.09348226860493,8-15
34.43668369371151,5,19.317852920958238,0,0.0,-100.0,4-7
16.365932918933137,6,13.896627688524726,2,33.33333333333333,-49.84542277475582,4-7
13.883018765711519,3,13.151753442558242,1,33.33333333333333,-53.1559749790513,2-3
8.118842310039778,4,11.42250050585672,0,0.0,-100.0,4-7
8.499205247093549,2,11.536609386972852,0,0.0,-100.0,2-3
14.591041014400846,6,13.364160117165039,0,0.0,-100.0,4-7
10.569915178957062,5,12.157822366531905,2,40.0,-49.088135713668706,4-7
16.294705806345732,3,13.875259554748506,1,33.33333333333333,-49.940392258205684,2-3
31.682893691822866,4,18.491715920391645,1,25.0,-47.06710630817714,4-7
21.364522101857673,7,15.39620444340209,0,0.0,-100.0,4-7
28.346633663989174,8,17.49083791204154,0,0.0,-100.0,8-15
15.072487118053141,6,13.508593948260728,1,16.666666666666664,-75.78500858796457,4-7
23.210858812374433,10,15.950105456557115,4,40.0,-28.862625900200907,8-15
14.210042306767324,8,13.249860504874983,0,0.0,-100.0,8-15
17.01632831069419,8,14.091746306053043,2,25.0,-61.733671689305815,8-15
46.17584956537369,4,22.839602682456896,0,0.0,-100.0,4-7
12.52101027313379,5,12.743150894784922,1,20.0,-72.98319178149296,4-7
22.917560582936947,5,15.86211598772587,1,20.0,-64.66595153365044,4-7
9.916516070510948,1,11.96180263399807,0,0.0,-100.0,1
45.24322898435907,6,22.559816508152508,2,33.33333333333333,-11.342361354187899,4-7
10.392827467918668,8,12.104696053220387,2,25.0,-68.35717253208134,8-15
9.93020468619985,7,11.965909218704741,0,0.0,-100.0,4-7
36.29775140535798,4,19.876173234452178,0,0.0,-100.0,4-7
25.857041423394516,3,16.74396023986314,1,33.33333333333333,-37.19061143547398,2-3
16.54041361492497,6,13.948971897322277,0,0.0,-100.0,4-7
26.884300097186387,1,17.052137842000704,0,0.0,-100.0,1
17.583988510091746,1,14.26204436587231,1,100.0,55.33595404036697,1
12.835569792514317,15,12.83751875059908,4,26.666666666666668,-63.64205888798473,8-15
15.254113566253578,1,13.563081882720859,0,0.0,-100.0,1
42.958858175454424,3,21.874505265481115,0,0.0,-100.0,2-3
32.89519534690451,9,18.855406416916136,3,33.33333333333333,-27.80640620412732,8-15
22.808492393691573,4,15.829395530952258,2,50.0,-11.883015212616847,4-7
19.356603196324286,7,14.79382877174207,1,14.285714285714285,-76.79622674495755,4-7
12.839127873781647,17,12.83858617497928,1,5.88235294117647,-91.9790287355808,16+
14.613659796327816,9,13.370945751743129,1,11.11111111111111,-84.06059564607654,8-15
26.8395560384503,4,17.038714624379878,1,25.0,-51.9104439615497,4-7
6.357579390583536,2,10.894121630019846,1,50.0,-44.78484121883292,2-3
4.610297994735254,7,10.369937211265363,0,0.0,-100.0,4-7
26.416167771555372,2,16.911698144311398,0,0.0,-100.0,2-3
11.628819947971742,15,12.47549379723631,3,20.0,-73.69694404162261,8-15
31.536995157482274,14,18.447946360089468,3,21.428571428571427,-54.75400415072947,8-15
33.25135214049226,1,18.96225345499246,0,0.0,-100.0,1
19.541622457865767,8,14.849334550204516,1,12.5,-79.60418877106711,8-15
32.93619477471917,1,18.867706245260536,0,0.0,-100.0,1
31.714398979664303,9,18.501167506744075,0,0.0,-100.0,8-15
39.49859120838489,3,20.83642517536025,0,0.0,-100.0,2-3
12.557965670158206,1,12.754237513892248,0,0.0,-100.0,1
3.338608630698276,5,9.988430402054268,0,0.0,-100.0,4-7
0.8607640586611488,1,9.245077030443131,0,0.0,-100.0,1
30.109536580071744,3,18.01970878686631,1,33.33333333333333,-31.520617893237674,2-3
17.336822819585997,4,14.187894658720584,1,25.0,-61.413177180414,4-7
7.507023639282161,6,11.238954904629434,2,33.33333333333333,-61.657301814290456,4-7
19.54973470016562,5,14.85176822289447,0,0.0,-100.0,4-7
15.165896473649271,8,13.536616754939567,0,0.0,-100.0,8-15
17.677074410006686,2,14.289970135846792,0,0.0,-100.0,2-3
17.08696306287625,20,14.112936731707663,4,20.0,-69.33042954969899,16+
28.797638346131404,4,17.62613931668421,1,25.0,-49.95236165386859,4-7
8.460188478837098,1,11.524904356495917,0,0.0,-100.0,1
18.062876777738527,2,14.405710846166345,0,0.0,-100.0,2-3
12.497730774068817,14,12.73616704506543,3,21.428571428571427,-71.07337362222673,8-15
24.38767123786514,6,16.303149184204326,1,16.666666666666664,-69.57488584142324,4-7
10.817089363147902,5,12.231974621789158,1,20.0,-74.34632850948168,4-7
7.084086890229406,1,11.11207387991361,1,100.0,13.33634756091762,1
22.802546913568417,2,15.82761188691531,1,50.0,-11.894906172863175,2-3
20.749885953159918,8,15.211813598792762,0,0.0,-100.0,8-15
4.578297581622259,3,10.360337087331464,0,0.0,-100.0,2-3
35.82564511434707,3,19.734541347148905,0,0.0,-100.0,2-3
23.605483581837376,11,16.068492887395998,3,27.27272727272727,-51.06674518345014,8-15
14.395374649918852,8,13.305460207820442,0,0.0,-100.0,8-15
2.6996433970215015,7,9.796740831951237,0,0.0,-100.0,4-7
31.32412751809329,10,18.384086068272772,2,20.0,-57.94069798552537,8-15
21.058533278490955,4,15.304407796392072,2,50.0,-15.382933443018082,4-7
26.913343247859657,5,17.060850787202682,2,40.0,-22.938650803424547,4-7
19.997310255797423,5,14.986040889584013,1,20.0,-67.00215179536207,4-7
4.152062010661264,13,10.232466416043165,1,7.6923076923076925,-92.18398091979654,8-15
15.056914193695556,9,13.503922070953452,2,22.22222222222222,-67.72718738338173,8-15
27.611516449599655,3,17.270302747724685,1,33.33333333333333,-34.8513114005338,2-3
5.169362768803917,2,10.537656643485962,1,50.0,-47.161274462392164,2-3
15.706978756665857,6,13.698941439844543,2,33.33333333333333,-50.72402832444553,4-7
7.9029496935336105,8,11.35773272090487,2,25.0,-70.84705030646639,8-15
28.83418799150898,13,17.63710421029748,0,0.0,-100.0,8-15
17.242117552042593,6,14.159483078457564,0,0.0,-100.0,4-7
27.34867546188187,6,17.19145045140935,1,16.666666666666664,-67.60088302541209,4-7
26.66728390699405,10,16.987032984943003,2,20.0,-61.666172874404765,8-15
45.477533561991734,3,22.630107881442306,0,0.0,-100.0,2-3
40.856664504925,7,21.243847164322286,1,14.285714285714285,-64.51047742575714,4-7
6.4466924251043185,5,10.920855540376081,0,0.0,-100.0,4-7
25.12472865337306,3,16.524266408856704,2,66.66666666666666,23.665943075661513,2-3
48.5788718456957,1,23.560509366553497,0,0.0,-100.0,1
23.62317458754329,11,16.07380018910777,0,0.0,-100.0,8-15
49.37810197725849,1,23.800278406022333,0,0.0,-100.0,1
15.543432579497193,8,13.649877586693943,0,0.0,-100.0,8-15
34.510284656252544,2,19.33993320972055,1,50.0,11.520569312505085,2-3
43.95908649639022,1,22.174573761761852,1,100.0,160.83634598556088,1
9.74722286042951,4,11.911014670973637,0,0.0,-100.0,4-7
15.858075199243435,7,13.744270372617818,1,14.285714285714285,-78.79538560043233,4-7
45.7839273670827,4,22.722026022969594,2,50.0,34.067854734165415,4-7
17.559845561547135,9,14.254801481308926,0,0.0,-100.0,8-15
30.791185798545932,4,18.224203552408564,0,0.0,-100.0,4-7
32.55044882498315,9,18.75198246033973,2,22.22222222222222,-52.177378822237195,8-15
10.002172645187262,2,11.987499606400965,1,50.0,-37.49565470962548,2-3
30.86691002752189,4,18.246920821101355,1,25.0,-47.88308997247811,4-7
25.178858738482063,9,16.540505434389406,1,11.11111111111111,-79.36495167178576,8-15
11.180290119768094,5,12.340934848775214,2,40.0,-48.11153580837105,4-7
12.10487149506618,2,12.61830926136464,0,0.0,-100.0,2-3
43.5604559269974,7,22.054984590944006,3,42.857142857142854,11.103638731995556,4-7
8.934960778969096,3,11.667336046535514,0,0.0,-100.0,2-3
28.489116114117063,4,17.533582647079903,0,0.0,-100.0,4-7
21.708938114624505,7,15.499529247232138,0,0.0,-100.0,4-7
33.96933758227774,12,19.177649087528106,4,33.33333333333333,-26.374216556963013,8-15
29.580591699564508,7,17.861025322714138,0,0.0,-100.0,4-7
16.761993812812747,10,14.01544595668861,2,20.0,-69.59040494974981,8-15
11.8266032474481,2,12.534828787079217,0,0.0,-100.0,2-3
40.84730658985094,2,21.241039789800066,0,0.0,-100.0,2-3
39.54686248043022,4,20.850906556973854,1,25.0,-39.20313751956977,4-7
22.49056900350743,2,15.734018513897016,0,0.0,-100.0,2-3
19.251916813941907,3,14.762422857027357,0,0.0,-100.0,2-3
7.376974398721531,7,11.199940132461245,0,0.0,-100.0,4-7
33.93807765200407,10,19.168271108446007,0,0.0,-100.0,8-15
43.65100085193295,7,22.08214806842467,0,0.0,-100.0,4-7
7.945231164202631,6,11.370417162105575,1,16.666666666666664,-80.53651255719825,4-7
9.32755248970277,3,11.785113559755617,0,0.0,-100.0,2-3
9.58840088687625,5,11.86336807890766,0,0.0,-100.0,4-7
14.187386007763115,19,13.24306361517372,3,15.789473684210526,-77.61849304772855,16+
19.575691817333,7,14.859555358044684,0,0.0,-100.0,4-7
17.824200172644318,2,14.334107864638082,1,50.0,-21.85159965471137,2-3
6.8472578835562725,5,11.041025177911667,0,0.0,-100.0,4-7
43.23877034754033,2,21.958478917106884,2,100.0,157.95508139016135,2-3
10.059103274924713,3,12.0045787953222,0,0.0,-100.0,2-3
18.440042926252,8,14.518860690720386,0,0.0,-100.0,8-15
11.701418829910514,3,12.49727346181794,0,0.0,-100.0,2-3
36.225753018975844,3,19.854573718537537,0,0.0,-100.0,2-3
11.505295684596446,3,12.43843651822372,0,0.0,-100.0,2-3
21.5265640186295,4,15.444817018433636,0,0.0,-100.0,4-7
48.38470309053095,11,23.502258740004073,2,18.181818181818183,-49.356579570522946,8-15
15.46351555847448,4,13.625902480387131,1,25.0,-63.286484441525516,4-7
22.744115657442222,4,15.810082510077454,0,0.0,-100.0,4-7
10.088315995270271,6,12.013342611425868,1,16.666666666666664,-79.10778933648648,4-7
17.88621125988224,2,14.352711190809458,0,0.0,-100.0,2-3
27.786213867346206,9,17.322711973048648,2,22.22222222222222,-56.412254340136705,8-15
7.322719720951389,1,11.183663729130203,0,0.0,-100.0,1
15.513432126043822,4,13.640877450657932,0,0.0,-100.0,4-7
23.781623368252404,1,16.121334823320506,0,0.0,-100.0,1
3.938002615792091,4,10.168248597582414,2,50.0,-49.62399476841581,4-7
26.582320729882298,4,16.961544031809474,1,25.0,-52.16767927011771,4-7
21.606039956708102,5,15.468659799857216,0,0.0,-100.0,4-7
12.652294362573274,1,12.782536121616769,0,0.0,-100.0,1
19.697873726468075,5,14.89620993078521,1,20.0,-67.24170101882554,4-7
43.108919545827874,4,21.919523676593148,1,25.0,-35.641080454172126,4-7
6.010650093371311,3,10.790042840856179,0,0.0,-100.0,2-3
19.84762596864165,3,14.94113560343728,0,0.0,-100.0,2-3
29.15225781006205,1,17.732525155863403,0,0.0,-100.0,1
10.712777360855245,4,12.200681021101358,0,0.0,-100.0,4-7
14.928988913030272,10,13.465544486753867,2,20.0,-71.05680886957578,8-15
